participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
24,ewar0z43,0jpfzflv_92O,0,0,9,,,,0,,,0.0,24,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
25,0a7xtgyr,0jpfzflv_18P,0,0,9,,,,0,,,0.0,25,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
26,34lzcfmz,0jpfzflv_37L,0,0,9,,,,0,,,0.0,26,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
27,3pq5mfpj,0jpfzflv_71F,0,0,9,,,,0,,,0.0,27,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
28,wfyj8iem,0jpfzflv_61H,0,0,9,,,,0,,,0.0,28,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
29,7m8c8k53,0jpfzflv_72Y,0,0,9,,,,0,,,0.0,29,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
30,d7v4j9m9,0jpfzflv_84M,0,0,9,,,,0,,,0.0,30,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
31,ioz1ts7k,0jpfzflv_22C,0,0,9,,,,0,,,0.0,31,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
32,vhrq64pn,0jpfzflv_36H,0,0,9,,,,0,,,0.0,32,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
33,hy80nc6i,0jpfzflv_76Q,0,0,9,,,,0,,,0.0,33,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
34,x2ow5q2m,0jpfzflv_59A,0,0,9,,,,0,,,0.0,34,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
35,jd75gqi1,0jpfzflv_79Y,0,0,9,,,,0,,,0.0,35,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
36,hntmzqdz,0jpfzflv_87B,0,0,9,,,,0,,,0.0,36,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
37,kv072why,0jpfzflv_02P,0,0,9,,,,0,,,0.0,37,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
38,hugns8wf,0jpfzflv_28I,0,0,9,,,,0,,,0.0,38,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
39,4agp2xau,0jpfzflv_12Z,0,0,9,,,,0,,,0.0,39,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
40,06xyah88,0jpfzflv_60E,0,0,9,,,,0,,,0.0,40,,0.0,0.0,,,,,,,,,,,,0,0,0,1,1,0jpfzflv,2024-09-21,,,Landing Page,1
